tarih,rota,saat_araligi,fiyat,tedarikçi,araç
2025-03-31 12:37:10,istanbul_to_kanyon,10 saat,€60.74,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,10 saat,€60.74,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,10 saat,€130.53,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,12 saat,€38.75,World Transfer (acting as agent for local supplier),Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,12 saat,€40.58,World Transfer (acting as agent for local supplier),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,12 saat,€49.75,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,12 saat,€60.74,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,12 saat,€60.74,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,12 saat,€131.76,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_kanyon,12 saat,€142.75,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,4 saat,€47.36,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,4 saat,€47.36,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,4 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,4 saat,€50.41,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,4 saat,€104.43,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,8 saat,€45.39,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,8 saat,€45.52,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,8 saat,€46.49,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,8 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,8 saat,€100.86,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,10 saat,€45.39,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,10 saat,€45.52,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,10 saat,€46.49,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,10 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,10 saat,€100.86,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,12 saat,€37.33,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,12 saat,€41.19,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,12 saat,€41.19,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,12 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,12 saat,€54.7,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,12 saat,€106.27,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,kanyon_to_istanbul,12 saat,€138.15,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,istanbul_to_bebek,4 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bebek,4 saat,€69.19,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bebek,4 saat,€69.19,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bebek,4 saat,€84,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bebek,4 saat,€151.22,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bebek,8 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bebek,8 saat,€56.58,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bebek,8 saat,€56.58,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bebek,8 saat,€74.88,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bebek,8 saat,€122.46,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bebek,10 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bebek,10 saat,€56.58,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bebek,10 saat,€56.58,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bebek,10 saat,€74.88,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bebek,10 saat,€122.46,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bebek,12 saat,€35.53,World Transfer (acting as agent for local supplier),Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bebek,12 saat,€40.86,World Transfer (acting as agent for local supplier),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bebek,12 saat,€56.58,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bebek,12 saat,€58.62,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,istanbul_to_bebek,12 saat,€74.96,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bebek,12 saat,€124.54,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bebek,12 saat,€142.75,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,bebek_to_istanbul,4 saat,€50.37,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bebek_to_istanbul,4 saat,€59.5,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bebek_to_istanbul,4 saat,€60.48,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bebek_to_istanbul,4 saat,€62.67,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bebek_to_istanbul,4 saat,€109.96,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bebek_to_istanbul,8 saat,€49.94,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bebek_to_istanbul,8 saat,€53.81,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bebek_to_istanbul,8 saat,€53.81,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bebek_to_istanbul,8 saat,€59.9,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bebek_to_istanbul,8 saat,€99.32,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bebek_to_istanbul,10 saat,€49.94,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bebek_to_istanbul,10 saat,€53.81,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bebek_to_istanbul,10 saat,€53.81,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bebek_to_istanbul,10 saat,€59.9,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bebek_to_istanbul,10 saat,€99.32,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bebek_to_istanbul,12 saat,€38.03,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bebek_to_istanbul,12 saat,€44.83,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bebek_to_istanbul,12 saat,€53.86,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bebek_to_istanbul,12 saat,€58.62,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,bebek_to_istanbul,12 saat,€59.9,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bebek_to_istanbul,12 saat,€99.51,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bebek_to_istanbul,12 saat,€141.61,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,4 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,4 saat,€103.01,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,4 saat,€103.01,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,4 saat,€122.99,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,4 saat,€129.15,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,8 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,8 saat,€75.42,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,8 saat,€75.42,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,8 saat,€99.94,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,8 saat,€104.44,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,10 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,10 saat,€75.42,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,10 saat,€75.42,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,10 saat,€76.65,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,10 saat,€99.94,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,12 saat,€39.43,World Transfer (acting as agent for local supplier),Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,12 saat,€53.31,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,12 saat,€62.18,World Transfer (acting as agent for local supplier),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,12 saat,€73.36,World Transfer (acting as agent for local supplier),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,12 saat,€76.65,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,12 saat,€99.94,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_tarabya,12 saat,€150.82,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,4 saat,€50.37,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,4 saat,€84.86,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,4 saat,€84.86,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,4 saat,€100.85,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,4 saat,€107,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,8 saat,€49.96,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,8 saat,€76.25,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,8 saat,€77.85,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,8 saat,€81.17,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,8 saat,€99.94,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,10 saat,€50.37,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,10 saat,€77.85,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,10 saat,€81.8,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,10 saat,€82.4,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,10 saat,€82.46,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,12 saat,€42.87,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,12 saat,€58.61,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,12 saat,€68.17,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,12 saat,€73.36,World Transfer (acting as agent for local supplier),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,12 saat,€82.4,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,12 saat,€82.4,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,tarabya_to_istanbul,12 saat,€148.51,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,4 saat,€55.35,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,4 saat,€64.86,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,4 saat,€66.24,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,4 saat,€68.95,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,4 saat,€142.96,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,8 saat,€49.2,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,8 saat,€49.2,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,8 saat,€55.35,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,8 saat,€63.76,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,8 saat,€124.97,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,10 saat,€49.2,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,10 saat,€49.2,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,10 saat,€55.35,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,10 saat,€68.65,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,10 saat,€124.51,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€39.43,World Transfer (acting as agent for local supplier),Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€48.62,Rimo Tours,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€48.62,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€49.2,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€53.31,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€68.7,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€124.51,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_bagcilar,12 saat,€147.37,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,4 saat,€48.59,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,4 saat,€48.7,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,4 saat,€49.75,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,4 saat,€51.88,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,4 saat,€109.96,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,8 saat,€53.81,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,8 saat,€53.81,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,8 saat,€54.92,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,8 saat,€58.24,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,8 saat,€99.97,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,10 saat,€53.81,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,10 saat,€53.81,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,10 saat,€54.92,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,10 saat,€58.24,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,10 saat,€99.97,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€42.88,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€47.05,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€48.63,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€49.68,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€53.85,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€58.28,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€99.61,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:37:10,bagcilar_to_istanbul,12 saat,€141.03,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,istanbul_to_saw,4 saat,€67.65,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_saw,4 saat,€111.06,Truva Group Tasimacilik LTD STI (Alantransfer),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_saw,4 saat,€112.52,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_saw,4 saat,€115.44,Truva Group Tasimacilik LTD STI (Alantransfer),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_saw,4 saat,€166.05,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_saw,8 saat,€67.65,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_saw,8 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_saw,8 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_saw,8 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_saw,8 saat,€166.05,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_saw,10 saat,€67.65,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_saw,10 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_saw,10 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_saw,10 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_saw,10 saat,€159.9,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_saw,12 saat,€67.65,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,istanbul_to_saw,12 saat,€77.19,World Transfer (acting as agent for local supplier),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,istanbul_to_saw,12 saat,€91.91,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:37:10,istanbul_to_saw,12 saat,€100.74,World Transfer (acting as agent for local supplier),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,istanbul_to_saw,12 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,istanbul_to_saw,12 saat,€159.9,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 12:37:10,istanbul_to_saw,12 saat,€233.13,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:37:10,saw_to_istanbul,4 saat,€109.59,Truva Group Tasimacilik LTD STI (Alantransfer),Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,saw_to_istanbul,4 saat,€111.06,Truva Group Tasimacilik LTD STI (Alantransfer),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,saw_to_istanbul,4 saat,€112.52,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,saw_to_istanbul,4 saat,€115.44,Truva Group Tasimacilik LTD STI (Alantransfer),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,saw_to_istanbul,4 saat,€166.05,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:37:10,saw_to_istanbul,8 saat,€110.7,Bizim Transfer,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,saw_to_istanbul,8 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,saw_to_istanbul,8 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,saw_to_istanbul,8 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,saw_to_istanbul,8 saat,€166.05,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:37:10,saw_to_istanbul,10 saat,€79.95,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,saw_to_istanbul,10 saat,€116.85,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,saw_to_istanbul,10 saat,€123,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:37:10,saw_to_istanbul,10 saat,€127.86,Truva Group Tasimacilik LTD STI (Alantransfer),Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:37:10,saw_to_istanbul,10 saat,€159.9,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 12:37:10,saw_to_istanbul,12 saat,€64.98,Transferz,Standard (Skoda Octavia or similar)
2025-03-31 12:37:10,saw_to_istanbul,12 saat,€100.95,World Transfer (acting as agent for local supplier),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:37:10,saw_to_istanbul,12 saat,€120.17,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
